96	-9.573052	8.562115	-12.547244
97	-9.347090	8.301955	-12.588359
99	-9.347732	8.303378	-12.588342
100	-19.788296	9.122181	-5.060437
101	-19.788227	9.122223	-5.060358
102	10.227658	-0.272784	2.259974
112	-19.787479	9.121978	-5.058878
113	-19.787493	9.121011	-5.058022
114	-19.788242	9.123187	-5.060967
117	-19.788235	9.122217	-5.060393
119	-19.787951	9.121829	-5.059774
120	3.724058	7.461799	-11.439574
121	8.163414	5.857533	-1.666118
122	-0.497905	25.381756	-3.174650
127	6.124732	8.476385	0.601299
128	9.881397	-12.827308	7.152132
30	7.210794	8.863016	3.053059
130	10.402474	-1.022836	2.171262
131	11.654552	-2.206985	1.957060
134	7.454375	5.358290	-0.484891
136	12.558181	-2.037620	6.611964
28	7.395168	9.105042	3.325711
137	-17.875080	8.944637	5.741099
138	-17.694983	9.046374	5.889774
140	13.768934	0.806200	0.735911
141	8.083531	8.978756	4.614801
142	-17.449343	8.695131	5.787041
143	-17.692974	8.609431	5.645289
145	16.485455	-15.219872	-0.715695
146	-17.716925	8.633649	5.948358
147	-17.210707	7.054788	4.192289
148	-17.675159	8.916146	5.553321
155	-17.881012	8.698895	5.732512
156	-17.720697	8.858521	6.023078
157	-17.437975	8.826986	5.878227
158	-17.522171	8.949644	5.627161
81	6.764822	7.413308	-0.698444
165	10.827873	-12.657584	19.156158
109	10.802461	-1.442046	3.069673
168	10.088351	2.404583	7.888502
169	7.607166	7.388294	2.296508
170	2.750207	13.945690	5.647477
171	10.088436	2.405082	7.888696
1	2.148181	14.737702	6.483438
2	1.785959	15.832348	7.320202
5	-0.314878	16.840414	8.933903
61	7.439409	12.961281	-7.295916
72	2.255569	14.096903	6.330569
103	9.927059	-0.898186	2.530747
176	7.348188	7.685249	1.754963
177	2.684251	14.901596	5.947703
179	7.859580	10.202088	-5.027287
180	3.421702	16.027756	5.403880
181	5.664340	8.440516	1.321476
182	7.196076	7.806098	2.445631
184	6.450478	5.967723	-2.211663
185	6.099923	7.649251	-0.774785
186	3.888171	15.848751	4.970648
187	4.744534	9.769464	-7.484607
189	3.952642	13.559690	6.333238
190	3.695744	13.709287	6.653514
191	4.804041	10.312541	-6.362410
192	5.338002	8.932950	1.917839
194	2.758606	15.937119	5.907541
195	7.267027	6.814003	-0.907941
196	6.524686	7.689694	2.939291
197	4.765749	-6.982527	11.039167
167	11.575809	-4.354395	3.609600
199	10.697135	-2.513180	2.011783
201	-3.919912	-6.340701	-10.465821
202	11.774060	-3.282591	2.879193
203	10.200113	-0.332664	-0.560883
204	7.102452	-13.497028	3.220669
206	10.188783	-6.080805	5.135827
207	3.437771	2.858597	-1.490093
208	10.449360	-13.416771	5.911811
209	10.582680	-13.176698	6.055545
211	-13.819811	-24.505421	9.780575
212	5.026918	-13.458528	1.574133
213	7.033049	0.688336	-1.163961
214	13.297446	-13.561961	6.508494
216	9.723315	-0.240735	1.705853
217	5.024157	-13.457311	1.572667
218	-8.514428	-18.371866	-2.672971
219	8.287946	-13.866260	0.381757
221	5.031806	-13.460431	1.572396
222	5.030060	-13.459036	1.572671
223	5.031357	-13.461570	1.573892
224	5.030140	-13.460663	1.572824
226	5.088568	1.718211	3.451963
227	5.409158	11.831830	-4.619640
228	10.791266	-6.201004	3.031223
229	9.010720	0.018734	2.526256
231	11.489470	-5.272821	3.436393
232	9.812317	-6.245474	2.548085
233	4.930772	8.430415	-8.037154
234	10.257268	-5.611479	3.940405
240	-24.990509	10.864974	1.257099
241	-23.985563	10.473081	1.762951
242	9.841519	2.259295	-2.026789
243	-25.055313	11.294250	0.481567
245	2.108224	7.727630	-1.997845
246	-24.752031	10.353562	0.857883
247	4.391163	6.221296	0.233608
248	-24.697096	10.097240	1.519378
250	-24.360985	10.641315	0.797424
251	3.298931	5.658802	0.031997
252	3.401668	6.830072	0.943818
253	2.409567	8.502307	0.010849
255	-24.611156	10.533004	1.904503
256	-24.352304	10.317240	0.804270
257	-24.653725	11.153075	1.590439
258	-25.246161	9.402742	5.258764
260	-24.296349	10.877128	1.872485
261	-12.247231	-10.015285	24.929071
262	-24.081661	10.162017	1.129841
263	-23.904903	10.953935	1.403038
265	3.937553	7.486374	0.931012
266	-25.006523	10.629284	1.604218
267	-23.829388	10.505149	1.213627
268	3.331872	4.340981	0.342111
271	-24.317556	10.071213	1.541807
272	-24.973631	10.375960	1.109712
273	-23.401535	11.195726	0.050709
274	-24.091129	11.108658	1.347778
276	-24.583765	11.209089	1.357576
277	-23.264627	11.305088	-0.153949
278	-24.353840	11.502751	0.533477
279	3.944774	7.630710	1.191210
280	-4.009550	14.742150	-2.524681
281	-4.262256	14.992599	-1.913034
283	-9.831859	21.836422	-0.806812
284	-4.006855	14.740191	-2.533522
285	8.267255	0.629932	0.916412
286	10.729104	-6.265559	24.499193
288	-4.009099	14.741850	-2.527291
289	-4.010197	14.743063	-2.524231
290	-22.188282	5.212652	-10.577304
93	10.985089	-16.988705	1.814951
291	14.214621	-0.860039	0.492324
292	6.212502	7.013003	-1.607229
293	9.191844	-17.797756	0.445162
294	9.185133	-17.800167	0.447503
297	10.783808	0.711708	2.849108
299	3.792474	7.868088	-11.087844
300	9.189188	-17.799816	0.441018
301	16.767275	1.798917	3.872706
303	6.775302	-19.006002	1.546727
304	10.529061	-2.115675	2.978974
306	10.677810	-1.922574	1.867482
307	9.189468	-17.800575	0.447139
309	8.122422	6.242030	-3.545185
310	9.190189	-17.800678	0.445064
312	9.188317	-17.799587	0.447497
313	9.187397	-17.797945	0.444578
320	9.419431	-17.826433	-0.440332
321	7.703602	6.651171	-2.229204
200	10.994727	-9.255239	4.071926
323	-6.167094	-14.472611	-1.435972
325	-6.167030	-14.472986	-1.436118
326	-6.160284	-14.471786	-1.436390
47	4.340612	11.692862	-10.195883
59	3.172852	10.743886	-8.533254
178	3.480175	16.261196	5.101455
342	0.605948	10.790266	-8.498314
343	2.288244	18.131437	3.394186
344	-20.440010	2.453377	-16.760920
308	10.369502	-1.593282	3.530586
319	11.413859	-1.449581	1.197062
347	10.485452	-3.068570	1.481880
348	21.491499	4.012899	-4.351864
349	11.655732	-5.667046	3.446696
350	21.283592	4.092936	-4.557264
352	9.984571	0.189053	0.019699
353	21.038128	4.125300	-4.251798
354	10.069561	-4.002300	0.679399
355	21.438156	3.718422	-4.176405
357	14.189147	-7.385421	1.775767
358	10.782217	-13.453916	5.653380
359	20.961798	3.696503	-4.477151
360	10.199117	1.427896	1.409196
362	10.175410	-21.820114	12.305198
363	0.593557	-2.619776	-6.376076
364	9.767346	-2.205919	2.730873
365	20.916567	3.836054	-4.185591
367	21.185547	3.632730	-4.136446
368	9.377172	6.431668	-3.233833
369	21.303404	4.071712	-4.106855
370	10.484497	-5.013230	4.833415
372	21.261015	3.561836	-4.471780
373	21.052813	3.924522	-4.614776
374	21.414484	3.747328	-4.582266
311	5.174456	7.084931	0.561118
377	-0.380504	20.661991	6.713646
32	2.927949	11.507722	-8.963265
88	5.174390	8.739257	-5.106315
188	1.510032	14.482086	6.102062
386	-0.138589	15.533935	8.799840
387	3.850634	11.589590	1.933406
389	6.751430	7.406009	-0.362690
390	-0.310378	9.965283	2.647606
391	3.599665	9.859791	-7.564490
392	-0.780117	8.878814	4.285635
394	2.505539	9.584601	1.793043
395	6.943000	5.823649	-6.115804
396	8.067274	7.090996	-4.525625
397	-0.310493	9.967304	2.644378
400	13.768704	-17.714447	-4.862495
401	12.196020	-6.554615	4.833203
402	7.404188	-23.572556	1.296628
403	12.900798	-4.335521	7.324296
405	11.771576	-6.233582	4.278890
407	3.095812	19.212063	17.281610
408	7.711581	2.725863	2.475003
409	-0.304502	12.403548	8.883516
411	3.096404	19.212898	17.279203
413	3.095663	19.210171	17.277048
414	-1.363590	15.464850	9.079089
415	-1.877910	15.235921	10.688055
417	1.286293	18.476301	18.349363
420	3.099403	19.211746	17.279388
421	3.655778	19.100607	17.557114
426	-4.561967	4.274032	13.760462
436	3.140946	19.205816	17.275394
388	8.600409	4.756478	0.845907
424	1.913566	18.054441	3.776784
441	4.160264	21.301643	2.306786
442	1.465647	13.229663	-5.704973
443	4.160405	21.301817	2.306198
445	3.045968	9.867650	1.970332
398	1.940733	6.161202	-14.440343
447	9.951654	-0.642769	-0.996031
448	-5.067032	-8.793739	-18.398897
449	-4.974566	-9.350055	-18.222858
451	-4.767022	-8.876388	-18.483040
452	-4.630234	-9.186049	-18.270290
453	-4.740531	-9.123892	-17.974640
455	-4.883743	-9.191960	-18.516687
479	-5.097096	-8.792870	-18.106615
480	-5.162295	-9.152219	-18.054930
481	12.711211	-5.950590	4.360771
482	-5.194002	-9.061835	-18.403992
484	-4.640578	-8.856471	-18.228064
485	-4.917754	-8.939116	-17.922716
366	9.597672	-20.498898	8.643373
487	9.427067	-21.109793	8.501293
488	9.426243	-21.109655	8.501386
489	9.654948	-20.331879	8.654125
490	9.428485	-21.106894	8.501414
492	11.489756	-18.995403	8.440703
493	10.834649	-12.905808	8.031857
210	10.238709	-0.427297	-0.505946
494	7.191145	3.782146	-10.644382
496	18.608826	6.848108	-12.543245
497	18.610655	6.861109	-12.539893
498	18.628101	6.849650	-12.518844
499	6.263087	10.839518	-6.063576
501	17.912973	7.096544	-13.596142
502	18.606735	6.854509	-12.544471
503	9.748382	0.581127	-1.061751
504	18.614174	6.858777	-12.543358
506	18.609114	6.855968	-12.557897
507	9.647265	-0.801419	-1.583035
508	10.331371	-5.546890	4.397661
509	11.949436	-7.451881	2.569887
511	11.482002	-1.427613	-2.019948
512	11.362765	-0.034975	1.054762
513	5.966832	2.519775	-0.743975
514	17.531870	7.916665	-13.675915
516	18.624844	6.852372	-12.557614
517	18.617968	6.853888	-12.540624
518	-9.639613	-9.655844	24.621099
519	11.603541	-7.030008	-7.512795
521	-15.473230	13.189434	-2.540070
500	6.846939	-0.915883	-0.191972
523	1.375974	15.429503	-16.048544
524	9.313147	-5.751794	4.025387
526	6.526928	4.914646	-2.296997
527	9.619872	0.665740	0.189337
528	3.996452	9.021092	-0.508349
529	6.660604	13.634595	8.326724
534	-4.174125	19.395788	-1.151645
535	5.258569	12.589355	1.890924
536	6.661626	13.633506	8.326563
537	6.721704	13.714929	-7.516330
139	9.911643	8.140145	3.616255
538	7.447381	13.719199	-14.794872
83	5.958548	6.660800	-2.889721
296	7.194420	7.343054	-0.627271
539	5.283623	11.648310	9.083364
541	13.273856	1.737775	0.208351
542	-0.994407	16.493652	7.668307
543	3.218030	12.849240	2.135061
544	5.323023	11.159755	8.834209
546	4.442356	12.493934	1.943891
547	3.891713	13.161259	1.665008
378	1.769799	19.543537	7.028783
549	12.403606	11.530483	8.316657
551	-23.724045	0.573175	4.900477
552	-23.721821	0.574446	4.900074
553	-23.723616	0.573440	4.900400
554	-23.724653	0.574000	4.900396
9	7.780236	14.130766	-9.031074
327	5.098178	12.119160	-8.162989
562	13.176159	7.599652	-24.031683
564	4.506297	12.247693	-10.404929
565	7.956865	14.179496	-8.954483
566	13.245564	6.865940	-24.193701
567	7.228975	13.253881	-9.586492
569	7.458018	-2.725293	-1.398157
570	8.201043	6.790344	-4.034750
571	12.178842	7.353572	-23.604425
572	12.294259	6.542873	-24.043945
574	4.555329	12.978320	-8.537161
575	7.847470	13.244740	-7.871888
576	12.074522	6.800737	-24.563231
577	13.231133	7.108684	-23.819201
579	12.288688	7.142020	-24.804844
580	12.094603	6.902001	-23.742573
581	18.958204	-5.077989	-6.768334
582	13.138545	7.544431	-24.511063
584	12.036030	7.587191	-24.352064
585	12.725067	7.138275	-23.433720
586	12.730378	7.885477	-24.187975
587	12.442504	7.687888	-24.659611
589	12.627244	6.662396	-24.650139
590	11.856426	7.185802	-24.151911
591	12.742079	6.731575	-23.608051
592	12.812405	7.629683	-23.601038
594	12.776972	6.476750	-24.078926
595	22.941446	14.425494	3.687912
596	12.820662	7.335208	-24.832355
597	12.297715	7.790020	-23.916740
599	13.073000	6.878965	-24.626738
8	8.834180	15.067645	-9.150490
10	8.579453	14.847498	-8.783174
105	9.835120	2.315416	-0.225774
600	8.283028	13.910819	-8.528970
601	6.051769	9.260120	1.015910
602	10.760575	13.005962	-8.893315
604	5.261914	9.154365	-3.673360
605	8.132092	17.663961	-15.181208
607	11.467791	11.764759	-8.495549
608	9.410496	6.015633	-4.411527
610	10.765770	13.002216	-8.893315
611	10.144600	0.740471	1.745812
612	9.451305	13.488938	-7.602792
613	10.762945	13.006279	-8.894187
385	-0.868636	16.949015	9.118224
615	-0.867292	15.605786	9.730230
616	-3.467820	16.258076	10.491020
617	-1.675717	15.762405	10.296799
618	-3.781510	16.194860	10.399972
621	-4.193314	16.038183	10.110099
622	13.697675	-9.180197	-24.442297
623	13.663441	-9.186439	-24.279427
345	6.948167	10.080335	-3.750302
624	9.180502	7.809416	-8.025700
625	10.538639	-1.466644	1.977784
626	5.629289	9.854394	-9.072801
627	-2.213459	0.559743	-11.405328
238	11.477901	-6.238792	3.671140
356	12.260571	-4.469340	3.749412
632	7.708523	-12.682667	7.390146
633	8.865883	-14.608362	9.815366
634	-0.669629	1.263631	14.233786
636	10.201475	-14.599828	8.561414
637	14.406171	-25.024769	0.139151
639	10.449376	-12.895329	5.943492
640	12.249416	-6.386485	2.718335
642	9.796269	-5.987170	2.453035
643	12.476298	0.369268	10.610104
644	14.352907	-25.122305	0.434451
645	14.432270	-25.261322	0.294621
647	14.299477	-25.290895	0.258972
648	11.266407	-22.113262	1.841262
649	14.508912	-25.092678	0.273175
650	14.168554	-25.161419	0.287039
652	14.334420	-25.155674	0.083788
653	11.800309	-7.613031	5.709460
654	9.884941	-15.222461	9.679706
655	14.325830	-24.967340	0.331038
657	9.531637	-14.306962	8.771208
658	10.283581	-14.306705	8.506464
659	6.828930	-19.100651	15.640326
660	14.188440	-25.046955	0.219996
230	7.677118	-12.166818	5.008597
662	9.848777	-5.610188	2.106123
663	14.918439	-15.813157	17.304043
664	10.625302	-14.420453	8.305030
666	14.561984	-15.232143	17.672871
667	12.609650	-14.879778	17.337168
668	15.198647	-15.388614	17.452337
669	14.589579	-15.235662	17.209150
671	7.002793	-12.856142	13.613624
672	14.978657	-15.513166	17.105045
673	12.856794	-14.907704	17.372282
674	14.541977	-15.806032	17.499748
676	14.821623	-15.090487	17.326611
677	14.821445	-15.550723	17.850571
678	14.551258	-15.601122	17.169582
679	14.454850	-15.612197	17.661432
681	14.897647	-15.125859	17.654003
682	15.032962	-15.679421	17.693703
193	9.878181	-3.670070	3.481103
683	10.315104	-10.663699	6.679470
685	20.220600	-11.927028	9.995883
686	15.034469	-18.569828	-3.924790
351	11.800222	-2.044292	0.259215
432	9.063596	6.688826	0.274636
687	29.768803	-3.705048	-1.521970
688	26.103798	-4.131682	0.982475
689	10.301504	-14.271168	6.507967
690	26.142963	-3.902728	1.003527
692	25.978497	-4.183878	1.069072
693	9.480908	6.337775	-0.075587
694	26.059872	-3.973997	1.489858
695	5.523663	6.210711	-1.242670
697	26.188414	-3.776406	1.232104
698	14.483885	4.390365	-0.557124
699	25.974577	-4.232141	1.327834
700	13.473264	-6.285532	-6.450027
702	-1.914228	4.514974	-18.889559
703	-29.120205	8.743878	-4.990366
704	26.322313	-4.236567	1.271650
705	26.391151	-4.011792	1.165546
707	25.090548	-3.487526	1.133738
708	26.089088	-4.190124	1.457193
709	26.960142	-4.354012	-9.402365
710	26.180603	-3.816809	1.381352
712	7.306508	4.950634	2.656504
713	11.177567	3.804111	0.758098
714	9.631357	4.879181	-5.069330
715	-17.933031	17.667950	3.194484
717	4.639594	4.066899	-6.724090
718	17.663675	-9.776028	1.089701
98	11.256206	-0.464578	-1.851116
545	5.584398	7.575243	-2.704556
719	10.750473	-12.810590	7.525207
720	13.246992	1.184085	6.012652
721	-7.386143	30.407043	-3.988628
722	-8.635107	-18.388105	-2.691017
724	11.735638	-4.969788	1.189799
725	13.699508	-3.809096	8.822472
726	13.702670	-3.807718	8.823209
727	12.564301	-2.560548	0.314589
730	8.945262	-6.155252	2.347490
731	13.699343	-3.808657	8.818439
732	13.696470	-3.812078	8.815618
733	13.698299	-3.809835	8.816799
735	5.265388	6.673662	0.020703
483	9.597659	-3.223428	1.631189
736	6.422765	5.368150	0.734283
737	-1.097494	1.151638	-4.382279
739	-0.735862	16.890972	10.251813
740	-0.143650	25.595661	12.265649
741	1.074373	19.264919	6.728631
744	-0.142412	25.595453	12.265803
745	0.202883	25.609245	12.287160
746	-0.142066	25.595795	12.265429
747	1.627358	21.915236	8.364402
752	-0.143614	25.595697	12.266163
753	-4.545260	21.423090	14.271521
346	11.621015	-4.096258	2.801189
754	12.781055	1.214342	-0.438052
755	3.678715	15.532135	10.025716
756	3.742324	15.514391	10.033281
757	1.652582	10.804021	-5.647540
758	5.887686	10.420366	-7.759989
760	9.829090	14.640205	-4.960919
750	4.477715	15.721109	4.424318
762	4.041283	19.486774	7.099144
764	13.016447	0.934273	3.158900
765	5.757885	-13.104203	15.034894
766	5.206024	-12.766084	14.776767
767	8.855736	-13.661386	8.668832
768	5.569303	-13.415053	14.525109
770	5.616693	-12.906040	15.087302
771	4.721303	-15.672828	14.926540
772	5.394719	-12.777463	14.704951
773	4.938176	-13.161875	14.749718
775	5.118598	-12.959305	15.141754
776	5.250891	-13.351284	15.239415
777	5.286613	-13.102160	14.406931
778	6.251737	-12.758801	14.320591
780	5.865323	-12.739762	16.447666
781	10.841908	-7.365722	3.767849
782	5.640887	-13.537340	14.792712
783	-10.605366	-28.487444	-6.791621
785	5.673887	-13.400911	15.064351
786	5.113461	-13.495152	14.969624
787	1.564767	-1.292256	23.379683
789	5.195843	-13.401365	14.517464
791	10.418765	-10.731627	6.629452
792	5.834461	2.811703	1.295281
793	9.461314	-0.021259	3.362233
794	-7.790972	21.353765	18.690805
795	8.828431	-6.816707	-23.115913
797	0.480630	-16.633842	14.952149
798	-2.614233	3.090213	30.202805
799	9.015347	1.927139	-0.343568
800	-1.905265	4.502172	29.559263
802	-1.257210	4.209735	29.648352
803	0.103196	14.271313	-14.534605
804	-1.668796	4.182340	29.398270
805	-1.441851	4.243970	29.306112
807	-1.416092	4.490075	29.972498
808	-1.728683	4.781798	29.717443
809	-1.467251	4.141317	29.773672
810	-0.263572	4.395931	29.113819
812	-1.230183	4.625790	29.791975
813	-1.443736	4.700466	29.288034
814	1.992908	-7.685674	27.119108
815	-1.771854	4.439714	29.871649
817	-1.646893	4.585658	29.244236
818	-1.357768	4.828437	29.612782
819	10.376115	6.513284	-4.410543
821	2.376219	12.460208	-7.101896
27	3.417427	8.652206	-9.580558
108	4.982975	9.557547	2.435406
823	9.458595	6.803601	-0.364294
824	5.944204	4.401420	-3.338802
825	2.364818	7.115415	-13.852627
826	2.596368	8.662195	-11.711996
828	1.041813	15.212302	8.253822
829	4.767875	7.480548	-0.904972
830	3.649037	7.286156	-1.785075
17	8.267027	7.073346	-4.973238
831	9.048169	-7.651365	6.623357
832	16.427065	4.887611	-9.348694
833	14.556555	-25.744202	8.203015
835	7.042855	8.352100	-5.114225
836	3.256479	9.342370	-9.989436
837	16.431992	4.889004	-9.344771
838	-2.530226	-10.767107	20.327332
840	16.349504	4.218188	-8.480430
841	16.425701	4.885538	-9.347551
842	8.245171	6.040234	1.464974
843	4.760737	6.594553	6.754810
845	-4.798932	3.707808	-18.335514
846	15.063261	5.157343	-10.995147
847	11.729808	-4.505770	4.494721
848	-0.138492	12.018371	8.854987
849	4.975761	10.315349	-1.701959
852	-0.678564	13.917831	9.013811
853	4.829980	5.106195	-2.224149
857	-5.679339	-23.420521	-4.141400
858	-6.068569	-23.532433	-4.013977
862	-6.286671	-23.467339	-4.341791
865	-5.579945	-23.507690	-5.001080
867	-5.780698	-23.180590	-3.994952
872	-6.233521	-23.324909	-4.508868
873	-6.055395	-23.026402	-4.441765
874	-6.617157	-23.106192	-3.423272
878	-6.209156	-23.078856	-4.354548
879	-6.068040	-23.647894	-4.286154
881	-5.772244	-23.563494	-4.159565
882	-5.920512	-22.987095	-4.136959
884	-5.735078	-23.073641	-4.340517
183	6.944502	5.627190	3.243301
887	-13.988206	0.201517	1.460271
889	-13.897525	0.325826	0.977976
891	-13.540646	0.344022	1.033468
892	-13.342306	1.030521	1.502084
896	-13.343801	1.128336	0.488533
897	-14.155417	1.073046	1.173446
899	-13.864999	1.125698	1.763347
900	-13.358768	1.136537	0.499239
902	-14.094756	0.692778	0.912421
907	-14.267289	0.754656	1.069656
908	-14.226205	0.977733	1.660786
916	-13.339674	0.382593	1.285038
918	-14.271152	0.540215	1.614895
919	-13.876122	1.657720	1.215593
922	-13.686304	0.346073	1.785898
923	-13.233125	0.611163	1.471957
933	-13.722355	0.728810	1.941371
934	-13.399033	1.086213	1.512340
132	9.281170	-12.711493	7.019053
936	12.452000	-16.062325	9.630323
937	-6.669632	-10.518885	17.300745
938	-6.670043	-10.518942	17.300592
198	2.907999	16.020042	5.028965
939	-7.891929	24.423784	13.003204
940	-8.409936	24.919115	13.008389
942	-7.891059	24.424129	13.003609
943	-7.907970	24.435230	13.005107
944	-4.819211	-15.111663	7.497766
947	-6.767070	23.765095	13.044754
950	-7.896871	24.427666	13.003744
951	-7.890425	24.422949	13.003372
952	-7.242108	23.928102	12.913840
956	-17.022837	4.745322	2.409839
957	-16.819342	5.081374	3.215029
959	-17.197107	5.310240	3.041703
960	-17.055117	4.777588	2.941909
961	-16.629013	5.509746	2.246470
962	-16.632217	4.662759	2.705956
964	-16.254892	5.270084	2.623395
965	-17.198761	5.355979	2.293976
966	-16.408461	4.938317	2.371151
967	-16.513172	5.615453	2.492254
969	-16.405241	4.992836	2.991684
970	-17.352444	5.044643	2.599832
971	-16.819031	5.027521	2.140292
972	-17.088890	5.573170	2.920025
974	-16.486658	6.410581	3.147034
975	-17.104008	5.640324	2.494630
976	-16.505404	5.380969	3.069065
977	-10.280689	-12.782612	-10.797383
978	4.707223	4.630429	-1.845042
979	-10.187935	-12.875266	-10.804701
984	-11.264118	-11.979746	-11.487465
985	-10.432696	-12.631294	-10.777611
986	-9.198669	-13.819387	-10.702996
987	-10.187013	-12.876183	-10.804579
989	15.027737	-6.223593	3.606640
990	-10.187791	-12.875521	-10.804958
991	8.143805	-1.446412	1.536791
992	-10.184190	-12.878858	-10.803563
996	19.177416	-15.046236	-4.427459
997	20.749918	-14.252648	-6.219276
998	5.636325	10.275628	5.431781
999	5.667069	10.283413	5.445282
1001	6.620032	15.243567	-12.060222
1002	6.617278	15.244073	-12.059696
1003	6.616165	15.246342	-12.080511
784	11.754440	-2.041375	3.704840
1004	11.456530	10.420520	17.999540
1005	0.412930	18.188385	6.693107
1006	0.569300	18.761766	7.036355
1008	13.487430	-0.965116	20.902172
1009	13.487397	-0.965150	20.902279
1010	13.487327	-0.965058	20.902231
1013	13.487407	-0.965153	20.902252
1016	24.822701	7.489829	0.181227
1017	3.175948	11.081360	-6.547845
1018	4.711898	-0.897237	-29.473610
1019	4.512543	-1.223004	-28.830860
1021	29.297352	-3.277863	-7.266020
1022	29.185532	-3.486240	-8.101273
1023	30.076712	-3.506530	-4.585135
1024	27.840542	-3.666885	-7.567765
1026	27.240889	-3.167510	-7.404660
1028	27.858744	-3.667041	-7.559768
1029	29.827507	-3.133174	-7.480239
1030	29.616247	-3.409615	-5.074487
1032	27.051756	-3.177610	-8.065546
1033	29.324339	-3.650488	-7.992113
1034	29.104427	-2.862345	-8.052476
1035	27.860580	-3.671127	-7.560300
1037	29.489265	-2.767416	-8.150158
1038	29.520159	-3.679188	-7.649704
1040	26.895950	-3.321108	-7.091390
1041	26.840061	-2.818369	-7.758642
1043	29.846323	-3.311998	-7.959723
1044	28.653305	-3.140830	-8.920104
1045	27.247522	-3.849238	-7.527039
1046	28.065702	-2.465142	-7.458294
1048	29.617582	-3.409759	-5.067697
1052	29.698620	-2.739162	-7.775224
1060	29.308210	-2.707401	-7.434853
1061	29.535070	-3.229290	-8.279563
1063	29.141771	-2.687687	-7.793892
1064	29.295813	-3.570703	-7.451717
1066	29.954725	-3.438708	-4.503852
1068	29.243023	-2.992567	-7.284389
1070	27.185509	-4.072248	-8.989084
4	-0.725799	18.015442	9.040775
376	2.213175	16.421316	6.558790
1071	-8.131901	8.629617	14.212410
249	4.564294	9.784945	1.101194
1072	1.984416	8.794349	10.861947
1073	1.984312	8.793969	10.861038
1074	4.420638	5.108061	0.323364
1076	5.102686	9.716481	2.754228
1077	1.984440	8.794009	10.861704
1078	13.156896	17.194599	16.669407
1079	2.186285	19.434616	6.013091
1080	12.590723	-0.457020	-0.810145
1083	3.628115	-8.361854	2.073114
1088	11.487134	-14.125616	10.131030
1094	11.347019	-14.256282	23.232729
1095	11.346848	-14.256287	23.232719
1096	-4.624688	-3.751528	-8.272995
1097	-4.133563	-5.001186	-8.833364
1098	-5.047693	-3.377928	-7.732581
1099	-4.625155	-3.751689	-8.272728
1101	-4.426633	-3.952795	-8.550921
1102	-4.454792	-4.083463	-8.482406
1103	4.470455	1.767501	-26.426409
1104	4.384277	1.121598	-26.581915
1105	4.470302	1.766716	-26.426607
1107	4.506311	2.013699	-26.364460
324	2.851511	-31.584259	3.661388
1109	3.412602	-24.929113	11.796117
1110	3.896654	-24.736929	11.633981
1111	3.897140	-24.737003	11.633495
1112	3.900238	-24.737915	11.635706
1121	3.898671	-24.733673	11.630796
1122	3.895875	-24.735758	11.633066
1123	2.893676	-32.119026	3.510198
1124	2.862188	-31.604425	3.664526
1126	2.799447	-23.905813	10.780578
1127	-7.569328	7.146348	14.487406
1128	12.053253	-17.347397	7.517886
1129	14.553890	-26.408014	5.972840
1137	3.896152	-24.738749	11.635576
37	-6.693486	11.221914	-13.936773
